Data da Compra,Produto,PrecoOriginal,PrecoPago,Fornecedor,Qtd. Comprada,TotalOriginal,TotalPago,CodCliente,Região Destino
16.3.2020,Microondas,889.0,889.0,Contoso,1.0,889.0,889.0,1.0,Brasil - SP
16.3.2020,Rádio,8.99,5.66,Uno Toys,1.0,8.99,5.66,9.0,Brasil - RJ
,Monitor,126.9,118.02,Southridge Video,,126.9,118.02,6.0,Brasil - SP
16.3.2020,Projetor,126.9,125.63,Southridge Video,2.0,253.8,251.26,1.0,Brasil - SP
16.3.2020,Projetor,126.9,126.9,Southridge Video,3.0,380.7,380.7,4.0,Brasil - SP
16.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,8.0,Brasil - ES
16.3.2020,Projetor,126.9,126.9,Southridge Video,5.0,634.5,634.5,10.0,Brasil - RJ
16.3.2020,Monitor,126.9,126.9,Southridge Video,2.0,253.8,253.8,3.0,Brasil - SP
16.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,2.0,Brasil - ES
16.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,9.0,Brasil - SP
16.3.2020,Acessório para Câmera,758.0,758.0,Proseware,2.0,1516.0,1516.0,5.0,Brasil - RJ
16.3.2020,Acessório para Câmera,758.0,758.0,Proseware,2.0,1516.0,1516.0,6.0,Brasil - ES
16.3.2020,sistema audivisual para carro,199.95,199.95,Wide World Importers,1.0,199.95,199.95,2.0,Brasil - ES
16.3.2020,Acessório para Câmera,758.0,742.84,Proseware,1.0,758.0,742.84,6.0,Brasil - SP
17.3.2020,Ar Condicionado,595.0,410.55,Southridge Video,1.0,595.0,410.55,6.0,Brasil - RJ
17.3.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,6.0,Brasil - BA
17.3.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,7.0,Brasil - ES
17.3.2020,Lâmpada,595.0,595.0,Southridge Video,1.0,595.0,595.0,9.0,Brasil - SP
17.3.2020,Ar Condicionado,25.0,21.75,Contoso,4.0,100.0,87.0,3.0,Brasil - SP
17.3.2020,Geladeira,569.0,569.0,Litware,1.0,569.0,569.0,10.0,Brasil - SP
17.3.2020,Aparelho de Som,70.13,70.13,Uno Toys,1.0,70.13,70.13,2.0,Brasil - RJ
17.3.2020,Ventilador,72.45,72.45,Uno Toys,1.0,72.45,72.45,9.0,Brasil - SP
17.3.2020,APARELHO DE SOM,22.788,22.79,Uno Toys,1.0,22.788,22.79,3.0,Brasil - SP
17.3.2020,Gravador,8.99,6.74,Uno Toys,5.0,44.95,33.7,5.0,Brasil - BA
17.3.2020,Lâmpada,25.0,23.0,Contoso,2.0,50.0,46.0,9.0,Brasil - SP
17.3.2020,Rádio,4.99,4.34,Uno Toys,1.0,4.99,4.34,2.0,Brasil - RJ
17.3.2020,Gravador,6.99,5.24,Southridge Video,1.0,6.99,5.24,1.0,Brasil - SP
17.3.2020,Geladeira,889.0,889.0,Contoso,5.0,4445.0,4445.0,7.0,Brasil - RJ
17.3.2020,Microondas,299.0,299.0,Southridge Video,1.0,299.0,299.0,7.0,Brasil - RJ
17.3.2020,Ventilador,31.39,31.39,Uno Toys,1.0,31.39,31.39,7.0,Brasil - SP
17.3.2020,Aparelho de Som,55.9,54.22,Uno Toys,3.0,167.7,162.66,9.0,Brasil - RJ
17.3.2020,Gravador,4.98,4.93,Southridge Video,2.0,9.96,9.86,9.0,Brasil - SP
17.3.2020,Rádio,8.88,8.88,SOUTHRIDGE VIDEO,2.0,17.76,17.76,1.0,Brasil - SP
17.3.2020,Rádio,8.88,6.13,Southridge Video,1.0,8.88,6.13,6.0,Brasil - BA
17.3.2020,Gravador,8.88,8.88,Southridge Video,3.0,26.64,26.64,1.0,Brasil - ES
17.3.2020,Rádio,16.89,15.54,Uno Toys,5.0,84.45,77.7,5.0,Brasil - RJ
17.3.2020,Rádio,16.89,16.89,Uno Toys,1.0,16.89,16.89,9.0,Brasil - SP
17.3.2020,Lâmpada,595.0,357.0,Contoso,1.0,595.0,357.0,10.0,Brasil - SP
17.3.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,2.0,Brasil - SP
17.3.2020,Lâmpada,595.0,523.6,Contoso,1.0,595.0,523.6,6.0,Brasil - RJ
17.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,8.0,Brasil - SP
17.3.2020,Monitor,126.9,126.9,Southridge Video,5.0,634.5,634.5,8.0,Brasil - SP
17.3.2020,Projetor,126.9,100.25,Southridge Video,2.0,253.8,200.5,2.0,Brasil - SP
17.3.2020,Monitor,126.9,86.29,Southridge Video,1.0,126.9,86.29,4.0,Brasil - RJ
17.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,4.0,Brasil - SP
17.3.2020,Monitor,126.9,109.13,Southridge Video,1.0,126.9,109.13,10.0,Brasil - RJ
18.3.2020,Ar Condicionado,595.0,529.55,Contoso,5.0,2975.0,2647.75,10.0,Brasil - SP
18.3.2020,Lâmpada,595.0,464.1,Contoso,2.0,1190.0,928.2,4.0,Brasil - SP
18.3.2020,Lâmpada,595.0,422.45,Contoso,5.0,2975.0,2112.25,7.0,Brasil - SP
18.3.2020,Gravador,6.99,5.24,Southridge Video,2.0,13.98,10.48,6.0,Brasil - ES
18.3.2020,Gravador,6.99,6.99,Southridge Video,3.0,20.97,20.97,4.0,Brasil - RJ
18.3.2020,Microondas,480.0,456.0,Contoso,1.0,480.0,456.0,6.0,Brasil - RJ
18.3.2020,ventilador,56.0,54.32,Uno Toys,2.0,112.0,108.64,,Brasil - MA
18.3.2020,Aparelho de Som,56.0,44.8,Uno Toys,1.0,56.0,44.8,8.0,Brasil - SP
18.3.2020,Ventilador,32.0,32.0,Uno Toys,1.0,32.0,32.0,6.0,Brasil - RJ
18.3.2020,Gravador,8.88,8.88,Southridge Video,3.0,26.64,26.64,4.0,Brasil - RJ
18.3.2020,Gravador,4.99,4.99,Uno Toys,1.0,4.99,4.99,9.0,Brasil - RJ
18.3.2020,Rádio,4.99,4.99,Uno Toys,1.0,4.99,4.99,8.0,Brasil - SP
18.3.2020,Ar Condicionado,595.0,571.2,Contoso,1.0,595.0,571.2,9.0,Brasil - SP
18.3.2020,Ar Condicionado,595.0,595.0,Southridge Video,1.0,595.0,595.0,9.0,Brasil - RJ
18.3.2020,Lâmpada,25.0,22.0,Contoso,1.0,25.0,22.0,1.0,Brasil - SP
18.3.2020,Lâmpada,25.0,25.0,Southridge Video,1.0,25.0,25.0,9.0,Brasil - RJ
18.3.2020,Geladeira,480.0,480.0,Southridge Video,3.0,1440.0,1440.0,3.0,Brasil - SP
18.3.2020,Ar Condicionado,68.0,68.0,Contoso,1.0,68.0,68.0,4.0,Brasil - RJ
18.3.2020,Monitor,126.9,126.9,Southridge Video,2.0,253.8,253.8,9.0,Brasil - SP
18.3.2020,Monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,2.0,Brasil - RJ
18.3.2020,Monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,3.0,Brasil - ES
18.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,5.0,Brasil - SP
18.3.2020,Projetor,126.9,126.9,Southridge Video,2.0,253.8,253.8,9.0,Brasil - RJ
18.3.2020,Projetor,126.9,96.44,Southridge Video,2.0,253.8,192.88,3.0,Brasil - SP
18.3.2020,Projetor,126.9,77.40999999999998,Southridge Video,2.0,253.8,154.82,6.0,Brasil - RJ
18.3.2020,Monitor,126.9,126.9,Southridge Video,5.0,634.5,634.5,10.0,Brasil - RJ
18.3.2020,Monitor,126.9,126.9,Southridge Video,4.0,507.6,507.6,4.0,Brasil - SP
18.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,9.0,Brasil - SP
18.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,8.0,Brasil - ES
18.3.2020,Geladeira,299.0,299.0,Litware ,1.0,299.0,299.0,4.0,Brasil - RJ
19.3.2020,Lâmpada,595.0,458.15,Contoso,1.0,595.0,458.15,1.0,Brasil - SP
19.3.2020,Ar Condicionado,595.0,595.0,Contoso,3.0,1785.0,1785.0,5.0,Brasil - ES
19.3.2020,Ar Condicionado,68.0,68.0,Contoso,4.0,272.0,272.0,5.0,Brasil - MA
19.3.2020,Geladeira,409.0,343.56,Southridge Video,1.0,409.0,343.56,9.0,Brasil - ES
19.3.2020,Monitor,119.0,119.0,Southridge Video,3.0,357.0,357.0,1.0,Brasil - SP
19.3.2020,Microondas,399.0,399.0,Contoso,3.0,1197.0,1197.0,9.0,Brasil - SP
19.3.2020,FILMADORA,299.23,290.25,CONTOSO,2.0,598.46,580.5,6.0,Brasil - BA
19.3.2020,Configuração e Serviço de Informática,9.99,9.99,Contoso,1.0,9.99,9.99,7.0,Brasil - SP
19.3.2020,Aparelho de Som,55.9,55.9,Uno Toys,3.0,167.7,167.7,5.0,Brasil - ES
19.3.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,5.0,Brasil - SP
19.3.2020,Lâmpada,25.0,25.0,Contoso,2.0,50.0,50.0,1.0,Brasil - RJ
19.3.2020,Geladeira,329.0,227.01,Contoso,1.0,329.0,227.01,1.0,Brasil - RJ
19.3.2020,Configuração e Serviço de Informática,9.99,6.19,Southridge Video,4.0,39.96,24.76,10.0,Brasil - ES
19.3.2020,Geladeira,199.0,199.0,Contoso,1.0,199.0,199.0,9.0,Brasil - SP
19.3.2020,Aparelho de Som,99.75,99.75,Uno Toys,2.0,199.5,199.5,5.0,Brasil - RJ
19.3.2020,Ar Condicionado,595.0,595.0,Contoso,2.0,1190.0,1190.0,9.0,Brasil - SP
19.3.2020,projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,2.0,Brasil - SP
19.3.2020,Projetor,126.9,87.56,Southridge Video,5.0,634.5,437.8,9.0,Brasil - SP
19.3.2020,Projetor,126.9,109.13,Southridge Video,1.0,126.9,109.13,9.0,Brasil - SP
19.3.2020,Projetor,126.9,100.25,Southridge Video,2.0,253.8,200.5,5.0,Brasil - RJ
19.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,9.0,Brasil - MA
19.3.2020,Projetor,126.9,126.9,Southridge Video,,126.9,126.9,6.0,Brasil - RJ
19.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,2.0,Brasil - SP
19.3.2020,Monitor,126.9,119.29,Southridge Video,1.0,126.9,119.29,2.0,Brasil - SP
19.3.2020,Projetor,126.9,98.98,Southridge Video,3.0,380.7,296.94,7.0,Brasil - SP
19.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,2.0,Brasil - SP
20.3.2020,Ar Condicionado,595.0,535.5,Contoso,1.0,595.0,535.5,7.0,Brasil - RJ
20.3.2020,Gravador,4.99,3.14,Uno Toys,1.0,4.99,3.14,7.0,Brasil - SP
20.3.2020,Geladeira,429.0,429.0,Contoso,1.0,429.0,429.0,9.0,Brasil - SP
20.3.2020,Ventilador,70.13,70.13,Uno Toys,3.0,210.39,210.39,7.0,Brasil - SP
20.3.2020,Lâmpada,25.0,25.0,Contoso,1.0,25.0,25.0,8.0,Brasil - RJ
20.3.2020,Ventilador,70.13,70.13,Uno Toys,3.0,210.39,210.39,3.0,Brasil - SP
20.3.2020,Ventilador,70.13,61.71,Uno Toys,1.0,70.13,61.71,6.0,Brasil - RJ
20.3.2020,Ventilador,99.75,99.75,Uno Toys,1.0,99.75,99.75,5.0,Brasil - SP
20.3.2020,Lâmpada,25.0,22.0,Contoso,5.0,125.0,110.0,5.0,Brasil - RJ
20.3.2020,Rádio,8.99,8.269999999999998,Uno Toys,2.0,17.98,16.54,4.0,Brasil - BA
20.3.2020,RÁDIO,8.99,6.38,Uno Toys,3.0,26.97,19.14,4.0,Brasil - SP
20.3.2020,Gravador,8.99,8.99,Uno Toys,1.0,8.99,8.99,9.0,Brasil - RJ
20.3.2020,Gravador,8.99,8.99,Uno Toys,1.0,8.99,8.99,3.0,Brasil - SP
20.3.2020,Projetor,126.9,126.9,Southridge Video,2.0,253.8,253.8,2.0,Brasil - ES
20.3.2020,Monitor,126.9,126.9,Southridge Video,4.0,507.6,507.6,9.0,Brasil - RJ
20.3.2020,Projetor,126.9,104.06,Southridge Video,1.0,126.9,104.06,8.0,Brasil - SP
20.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,2.0,Brasil - SP
20.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,1.0,Brasil - RJ
20.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,4.0,Brasil - RJ
20.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - SP
20.3.2020,Monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,,Brasil - BA
20.3.2020,Ar Condicionado,126.9,91.37,Southridge Video,5.0,634.5,456.85,7.0,Brasil - RJ
21.3.2020,Lâmpada,25.0,25.0,Contoso,1.0,25.0,25.0,6.0,Brasil - SP
21.3.2020,Rádio,6.99,6.99,Southridge Video,3.0,20.97,20.97,10.0,Brasil - SP
21.3.2020,Gravador,16.99,16.99,Southridge Video,1.0,16.99,16.99,6.0,Brasil - ES
21.3.2020,Gravador,16.99,16.99,Southridge Video,4.0,67.96,67.96,8.0,Brasil - RJ
21.3.2020,Ar Condicionado,595.0,595.0,Contoso,4.0,2380.0,2380.0,5.0,Brasil - SP
21.3.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,8.0,Brasil - SP
21.3.2020,Ar Condicionado,595.0,529.55,Southridge Video,1.0,595.0,529.55,6.0,Brasil - SP
21.3.2020,Ar Condicionado,25.0,25.0,Contoso,1.0,25.0,25.0,4.0,Brasil - RJ
,gravador,6.99,6.99,UNO TOYS,5.0,34.95,34.95,1.0,Brasil - RJ
21.3.2020,Rádio,6.99,4.61,Uno Toys,1.0,6.99,4.61,7.0,Brasil - SP
21.3.2020,Gravador,6.99,6.99,Uno Toys,5.0,34.95,34.95,4.0,Brasil - SP
21.3.2020,Rádio,6.99,6.99,Southridge Video,5.0,34.95,34.95,6.0,Brasil - SP
21.3.2020,Ventilador,109.0,109.0,Uno Toys,1.0,109.0,109.0,8.0,Brasil - RJ
21.3.2020,Ventilador,32.0,32.0,Uno Toys,4.0,128.0,128.0,8.0,Brasil - SP
21.3.2020,Ventilador,43.0,43.0,Uno Toys,4.0,172.0,172.0,2.0,Brasil - SP
21.3.2020,Gravador,6.99,4.68,Uno Toys,1.0,6.99,4.68,7.0,Brasil - RJ
21.3.2020,Lâmpada,25.0,16.25,Contoso,3.0,75.0,48.75,4.0,Brasil - BA
21.3.2020,Monitor,126.9,78.68,Southridge Video,1.0,126.9,78.68,8.0,Brasil - SP
21.3.2020,PROJETOR,126.9,90.1,Southridge Video,5.0,634.5,450.5,3.0,Brasil - SP
21.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,4.0,Brasil - RJ
21.3.2020,Monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,6.0,Brasil - SP
21.3.2020,Monitor,126.9,115.48,Southridge Video,1.0,126.9,115.48,2.0,Brasil - ES
21.3.2020,Monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,1.0,Brasil - ES
21.3.2020,Projetor,126.9,107.87,Southridge Video,1.0,126.9,107.87,1.0,Brasil - SP
21.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,10.0,Brasil - SP
21.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,3.0,Brasil - RJ
21.3.2020,Monitor,126.9,77.40999999999998,Southridge Video,1.0,126.9,77.40999999999998,2.0,Brasil - SP
21.3.2020,Projetor,126.9,111.67,Southridge Video,1.0,126.9,111.67,10.0,Brasil - RJ
22.3.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,10.0,Brasil - SP
22.3.2020,Ar Condicionado,595.0,481.95,Contoso,1.0,595.0,481.95,10.0,Brasil - RJ
22.3.2020,Microondas,299.9,299.9,Litware ,2.0,599.8,599.8,8.0,Brasil - SP
22.3.2020,Ventilador,70.13,70.13,Uno Toys,3.0,210.39,210.39,6.0,Brasil - RJ
22.3.2020,Rádio,8.99,7.28,Uno Toys,1.0,8.99,7.28,1.0,Brasil - SP
22.3.2020,Rádio,16.89,16.89,Uno Toys,1.0,16.89,16.89,4.0,Brasil - RJ
22.3.2020,Rádio,16.89,16.89,Uno Toys,4.0,67.56,67.56,4.0,Brasil - ES
22.3.2020,Ar Condicionado,595.0,595.0,Contoso,4.0,2380.0,2380.0,7.0,Brasil - RJ
22.3.2020,Lâmpada,25.0,25.0,Contoso,1.0,25.0,25.0,9.0,Brasil - RJ
22.3.2020,Microondas,569.0,569.0,Litware,2.0,1138.0,1138.0,10.0,Brasil - SP
22.3.2020,Aparelho de Som,32.0,32.0,Uno Toys,1.0,32.0,32.0,3.0,Brasil - BA
22.3.2020,Smartphone,228.0,228.0,Proseware,1.0,228.0,228.0,5.0,Brasil - BA
22.3.2020,Geladeira,299.9,299.9,Litware ,1.0,299.9,299.9,4.0,Brasil - SP
22.3.2020,Microondas,299.9,299.9,Litware ,1.0,299.9,299.9,1.0,Brasil - RJ
22.3.2020,Microondas,269.9,269.9,Litware ,5.0,1349.5,1349.5,3.0,Brasil - SP
22.3.2020,Aparelho de Som,31.39,31.39,Uno Toys,4.0,125.56,125.56,7.0,Brasil - SP
22.3.2020,Rádio,8.99,5.48,Uno Toys,1.0,8.99,5.48,7.0,Brasil - RJ
22.3.2020,Gravador,8.99,8.99,Uno Toys,3.0,26.97,26.97,7.0,Brasil - ES
22.3.2020,Monitor,126.9,126.9,Southridge Video,2.0,253.8,253.8,8.0,Brasil - ES
22.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,5.0,Brasil - SP
22.3.2020,monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,6.0,Brasil - SP
22.3.2020,Projetor,126.9,126.9,Southridge Video,3.0,380.7,380.7,9.0,Brasil - SP
22.3.2020,Monitor,126.9,126.9,Southridge Video,5.0,634.5,634.5,9.0,Brasil - RJ
22.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - ES
22.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,4.0,Brasil - ES
22.3.2020,Projetor,126.9,101.52,Southridge Video,1.0,126.9,101.52,10.0,Brasil - BA
22.3.2020,Projetor,126.9,126.9,Southridge Video,3.0,380.7,380.7,5.0,Brasil - BA
22.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,3.0,Brasil - BA
22.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,5.0,Brasil - ES
22.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,6.0,Brasil - ES
22.3.2020,Geladeira,269.9,269.9,LITWARE ,5.0,1349.5,1349.5,3.0,Brasil - SP
22.3.2020,Microondas,299.9,299.9,Litware ,1.0,299.9,299.9,3.0,Brasil - SP
23.3.2020,Ar Condicionado,25.0,24.25,Contoso,4.0,100.0,97.0,6.0,Brasil - SP
23.3.2020,Rádio,6.99,6.99,Southridge Video,1.0,6.99,6.99,2.0,Brasil - SP
23.3.2020,Rádio,6.99,6.99,Southridge Video,1.0,6.99,6.99,8.0,Brasil - SP
23.3.2020,Geladeira,409.0,409.0,Contoso,1.0,409.0,409.0,10.0,Brasil - SP
23.3.2020,Gravador,16.89,16.89,Uno Toys,4.0,67.56,67.56,3.0,Brasil - SP
23.3.2020,Gravador,16.89,16.89,Uno Toys,4.0,67.56,67.56,7.0,Brasil - SP
23.3.2020,Rádio,16.89,14.36,Uno Toys,1.0,16.89,14.36,8.0,Brasil - SP
23.3.2020,Gravador,16.89,16.89,Uno Toys,1.0,16.89,16.89,7.0,Brasil - RJ
23.3.2020,Rádio,8.99,6.65,Uno Toys,,8.99,6.65,,Brasil - SP
23.3.2020,Gravador,16.89,16.89,Uno Toys,1.0,16.89,16.89,3.0,Brasil - SP
23.3.2020,Rádio,16.89,14.19,Uno Toys,1.0,16.89,14.19,1.0,Brasil - MA
23.3.2020,Rádio,6.99,6.99,Uno Toys,1.0,6.99,6.99,9.0,Brasil - RJ
23.3.2020,Ventilador,109.0,109.0,Uno Toys,4.0,436.0,436.0,5.0,Brasil - SP
23.3.2020,Geladeira,329.0,253.33,Southridge Video,3.0,987.0,759.99,3.0,Brasil - MA
23.3.2020,Ventilador,109.0,109.0,Uno Toys,3.0,327.0,327.0,1.0,Brasil - SP
23.3.2020,Aparelho de Som,79.79999999999998,79.79999999999998,Uno Toys,4.0,319.2,319.2,6.0,Brasil - RJ
23.3.2020,Gravador,4.98,4.98,Southridge Video,1.0,4.98,4.98,5.0,Brasil - SP
23.3.2020,Gravador,8.99,5.75,Uno Toys,3.0,26.97,17.25,5.0,Brasil - BA
23.3.2020,RÁDIO,8.99,8.99,Uno Toys,3.0,26.97,26.97,6.0,Brasil - SP
23.3.2020,Gravador,16.89,16.89,Uno Toys,2.0,33.78,33.78,5.0,Brasil - SP
23.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,5.0,Brasil - RJ
23.3.2020,Ar Condicionado,126.9,124.36,Southridge Video,1.0,126.9,124.36,3.0,Brasil - RJ
23.3.2020,Monitor,126.9,125.63,Southridge Video,1.0,126.9,125.63,1.0,Brasil - SP
23.3.2020,Ar Condicionado,126.9,126.9,Southridge Video,1.0,126.9,126.9,2.0,Brasil - RJ
23.3.2020,Monitor,126.9,126.9,Southridge Video,2.0,253.8,253.8,9.0,Brasil - SP
23.3.2020,Monitor,126.9,126.9,Southridge Video,4.0,507.6,507.6,9.0,Brasil - RJ
23.3.2020,Monitor,126.9,126.9,Southridge Video,4.0,507.6,507.6,3.0,Brasil - BA
23.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,1.0,Brasil - SP
23.3.2020,projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,6.0,Brasil - ES
23.3.2020,Monitor,126.9,120.56,Southridge Video,1.0,126.9,120.56,8.0,Brasil - SP
24.3.2020,Aparelho de Som,89.0,89.0,Uno Toys,2.0,178.0,178.0,8.0,Brasil - SP
24.3.2020,Aparelho de Som,89.0,88.11,Uno Toys,2.0,178.0,176.22,8.0,Brasil - RJ
24.3.2020,Rádio,6.99,5.94,Southridge Video,1.0,6.99,5.94,9.0,Brasil - SP
24.3.2020,Gravador,6.99,6.99,Southridge Video,4.0,27.96,27.96,5.0,Brasil - ES
24.3.2020,Rádio,6.99,5.94,Southridge Video,1.0,6.99,5.94,9.0,Brasil - SP
24.3.2020,Rádio,6.99,6.64,Southridge Video,1.0,6.99,6.64,3.0,Brasil - SP
24.3.2020,Rádio,6.99,6.99,Southridge Video,1.0,6.99,6.99,6.0,Brasil - ES
24.3.2020,Gravador,4.99,4.99,Uno Toys,1.0,4.99,4.99,6.0,Brasil - MA
24.3.2020,Rádio,16.89,16.89,Uno Toys,4.0,67.56,67.56,9.0,Brasil - RJ
24.3.2020,Lâmpada,595.0,416.5,Contoso,3.0,1785.0,1249.5,6.0,Brasil - SP
24.3.2020,Ar Condicionado,595.0,571.2,Contoso,3.0,1785.0,1713.6,6.0,Brasil - SP
24.3.2020,Lâmpada,595.0,595.0,Southridge Video,2.0,1190.0,1190.0,1.0,Brasil - SP
24.3.2020,Lâmpada,595.0,595.0,Contoso,4.0,2380.0,2380.0,8.0,Brasil - SP
24.3.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,4.0,Brasil - RJ
24.3.2020,Ar Condicionado,595.0,505.75,Contoso,1.0,595.0,505.75,5.0,Brasil - RJ
24.3.2020,Gravador,8.99,8.99,Uno Toys,1.0,8.99,8.99,8.0,Brasil - RJ
24.3.2020,Rádio,8.88,8.88,Southridge Video,2.0,17.76,17.76,5.0,Brasil - SP
24.3.2020,Rádio,4.99,3.04,Uno Toys,1.0,4.99,3.04,3.0,Brasil - SP
24.3.2020,RÁDIO,6.99,5.24,SOUTHRIDGE VIDEO,1.0,6.99,5.24,3.0,Brasil - ES
24.3.2020,Rádio,6.99,4.89,Uno Toys,1.0,6.99,4.89,1.0,Brasil - BA
24.3.2020,Geladeira,889.0,889.0,Contoso,5.0,4445.0,4445.0,10.0,Brasil - SP
24.3.2020,Aparelho de Som,43.0,30.53,Uno Toys,1.0,43.0,30.53,2.0,Brasil - RJ
24.3.2020,Ventilador,70.13,70.13,Uno Toys,3.0,210.39,210.39,2.0,Brasil - ES
24.3.2020,Gravador,4.99,2.99,Uno Toys,1.0,4.99,2.99,2.0,Brasil - BA
24.3.2020,Ar Condicionado,25.0,21.5,Contoso,1.0,25.0,21.5,7.0,Brasil - RJ
24.3.2020,Gravador,16.89,16.89,Uno Toys,1.0,16.89,16.89,2.0,Brasil - RJ
24.3.2020,Lâmpada,595.0,470.05,Contoso,2.0,1190.0,940.1,2.0,Brasil - SP
24.3.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,1.0,Brasil - SP
24.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,10.0,Brasil - SP
24.3.2020,Monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,2.0,Brasil - SP
24.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - ES
24.3.2020,Projetor,126.9,97.71,Southridge Video,1.0,126.9,97.71,8.0,Brasil - ES
24.3.2020,Projetor,126.9,114.21,Southridge Video,1.0,126.9,114.21,5.0,Brasil - ES
24.3.2020,Monitor,126.9,91.37,Southridge Video,1.0,126.9,91.37,3.0,Brasil - SP
24.3.2020,Projetor,126.9,93.91,Southridge Video,4.0,507.6,375.64,3.0,Brasil - RJ
24.3.2020,Projetor,126.9,126.9,Southridge Video,3.0,380.7,380.7,7.0,Brasil - SP
24.3.2020,Projetor,126.9,81.22,Southridge Video,4.0,507.6,324.88,5.0,Brasil - RJ
24.3.2020,Monitor,126.9,126.9,Southridge Video,5.0,634.5,634.5,1.0,Brasil - SP
24.3.2020,monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,1.0,Brasil - SP
24.3.2020,Monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,2.0,Brasil - RJ
24.3.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,5.0,Brasil - ES
24.3.2020,Projetor,126.9,76.14,Southridge Video,4.0,507.6,304.56,7.0,Brasil - MA
24.3.2020,Smartphone,228.0,214.32,Proseware,4.0,912.0,857.2799999999999,4.0,Brasil - SP
24.3.2020,Geladeira,689.0,689.0,Litware ,2.0,1378.0,1378.0,7.0,Brasil - RJ
24.3.2020,Tablet,228.0,228.0,Proseware,1.0,228.0,228.0,1.0,Brasil - RJ
24.3.2020,Tablet,228.0,207.48,Proseware,4.0,912.0,829.9199999999998,1.0,Brasil - SP
24.3.2020,Geladeira,569.0,415.37,Litware,3.0,1707.0,1246.11,6.0,Brasil - RJ
24.3.2020,Smartphone,228.0,228.0,Proseware,1.0,228.0,228.0,4.0,Brasil - RJ
,TABLET,228.0,228.0,Proseware,4.0,912.0,912.0,,Brasil - SP
25.3.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,1.0,Brasil - SP
25.3.2020,Ar Condicionado,595.0,511.7,Southridge Video,1.0,595.0,511.7,5.0,Brasil - SP
25.3.2020,Lâmpada,595.0,589.05,Contoso,3.0,1785.0,1767.15,3.0,Brasil - SP
25.3.2020,Lâmpada,595.0,589.05,Contoso,1.0,595.0,589.05,8.0,Brasil - RJ
